Date,qaqc.check,sampleid,sample_type,farm,treatment,initialweight_g,filtered_volume_ml,final_weight_g,TSS_mgl,TUR_ntu,tur.std.check,NO3.NO2_mgl,TKN_mgl,TN_mgl,tn.std.check,TIP_mgl,tip.std.check,NH3_mgl,nh3.std.check,OrthoP_mgl,orthop.std.check,NOx_mgl,nox.std.check,NO2_mgl,no2.std.check,NO3_mgl,event_disch_l,acft_discharge,in_runoff_ac,TSS_kg,TN_kg,TIP_kg,TSS_lb,TN_lb,TIP_lb,TSS_lbac,TN_lbac,TIP_lbac,dissolvedO2_mg_l,dissolvedO2_sat_per,turbidity_sonde_ntu,watertemp_c
9/11/2018,FALSE,PRE2,EOF,PRE,FBM,0.0939,30,0.0969,100,86.9,FALSE,NA,NA,2.59,TRUE,0.498,TRUE,0.363,FALSE,0.381,TRUE,0.0262,FALSE,-0.0436,TRUE,0.0012,902238,0.731571568,0.234917282,90.2238,2.33679642,0.449314524,198.9073895,5.151701388,0.9905588,5.322648902,0.137856607,0.026506792,,,,
9/11/2018,FALSE,SCH2,EOF,SCH,FBM,0.093,20,0.1185,1275,895,FALSE,NA,NA,5,TRUE,4.32,TRUE,0.0397,FALSE,0.418,TRUE,0.44,FALSE,-0.0437,TRUE,0.415,13855,0.011234202,0.014781845,17.665125,0.069275,0.0598536,38.94453458,0.152723665,0.131953247,4.270234054,0.016746016,0.014468558,,,,
9/27/2018,FALSE,MUZ1,EOF,MUZ,CCMT,0.0926,40,0.1206,700,579,FALSE,2.97,0.793,3.76,FALSE,3.35,TRUE,0.0802,FALSE,0.597,TRUE,2.42,FALSE,-0.0377,TRUE,2.395,,,,,,,,,,,,,,,,
9/27/2018,FALSE,MUZ2,EOF,MUZ,FBM,0.094,30,0.164,2333.3,2596,FALSE,3.07,6.21,9.28,FALSE,10.9,TRUE,0.723,FALSE,0.361,TRUE,0.238,FALSE,-0.00439,TRUE,0.213,,,,,,,,,,,,,,,,
9/27/2018,FALSE,SCH2,EOF,SCH,FBM,0.0921,30,0.1149,760,926,FALSE,3.12,0.197,3.32,FALSE,4.23,TRUE,0.24,FALSE,1.07,TRUE,1.51,FALSE,0.0345,TRUE,1.485,63010,0.051091092,0.067225121,47.8876,0.2091932,0.2665323,105.573003,0.461187329,0.587597109,11.57598717,0.050568786,0.064429508,,,,
9/27/2018,FALSE,SIM1,EOF,SIM,CCMT,0.0932,20,0.1364,2160,3536,FALSE,6.58,1.62,8.2,FALSE,6.81,TRUE,0.622,FALSE,0.486,TRUE,3.99,FALSE,0.134,TRUE,3.856,,,,,,,,,,,,,,,,
10/18/2018,TRUE,CAR1,EOF,CAR,CCMT,0.0948,30,0.0979,103.3,179,FALSE,3.1,1.58,4.68,TRUE,5.7,FALSE,0.201,TRUE,3.57,TRUE,3.07,TRUE,-0.0714,FALSE,3.045,1503586,1.219169186,0.654294733,155.3705533,7.03678248,8.5704402,342.5299219,15.51329066,18.89439246,15.31886949,0.693796541,0.845008608,,,,
10/18/2018,TRUE,MUR1,EOF,MUR,CCMT,0.0914,30,0.1166,840,1544,FALSE,10.4,2.67,13,TRUE,4.07,FALSE,0.109,TRUE,0.523,TRUE,9.91,TRUE,-0.072,FALSE,9.885,1472029,1.193581476,0.752257233,1236.50436,19.136377,5.99115803,2725.997512,42.18805673,13.20810699,143.1721382,2.215759282,0.693703098,,,,
10/18/2018,TRUE,MUR2,EOF,MUR,FBM,0.091,30,0.099,266.7,387,FALSE,16.3,0.364,16.7,TRUE,1.33,FALSE,0.0509,TRUE,0.225,TRUE,13.2,TRUE,-0.0257,FALSE,13.175,195482,0.158504822,0.116619121,52.12853333,3.2645494,0.25999106,114.9225646,7.197025607,0.573176291,7.124771518,0.446188816,0.035534798,,,,
10/18/2018,TRUE,SIM1,EOF,SIM,CCMT,0.0943,30,0.0947,13.3,47.5,FALSE,3.26,0.937,4.19,TRUE,1.88,FALSE,0.267,TRUE,1.51,TRUE,3.42,TRUE,-0.0681,FALSE,3.395,110230,0.089379004,0.075055847,1.469733333,0.4618637,0.2072324,3.240174107,1.018224713,0.456864549,0.226744164,0.071254354,0.031970927,,,,
11/4/2018,TRUE,CAR1,EOF,CAR,CCMT,0.0895,45,0.0995,222.2,198,FALSE,1.89,0.272,2.16,TRUE,0.075,TRUE,0.0286,TRUE,1.76,TRUE,0.233,TRUE,-0.0591,FALSE,0.208,458257,0.371573567,0.199413363,101.8348889,0.98983512,0.034369275,224.505196,2.182190506,0.075770504,10.04048283,0.097593493,0.003388663,,,,
11/4/2018,TRUE,MUR2,EOF,MUR,FBM,0.0906,20,0.1041,675,862,FALSE,3.48,1.93,5.41,TRUE,3.23,TRUE,0.111,TRUE,0.189,TRUE,3.84,TRUE,-0.0711,FALSE,3.815,1449040,1.174941052,0.864456936,978.102,7.8393064,4.6803992,2156.323669,17.28253489,10.31840808,133.6840464,1.071452876,0.639702919,,,,
11/4/2018,TRUE,SIM1,EOF,SIM,CCMT,0.0927,50,0.0952,50,49.8,FALSE,1.77,0.184,1.96,TRUE,0.997,TRUE,0.0738,TRUE,0.414,TRUE,0.74,TRUE,-0.0672,FALSE,0.715,401565,0.325605369,0.273426482,20.07825,0.7870674,0.400360305,44.26450995,1.73516879,0.882634328,3.097586421,0.121425388,0.061765873,,,,
11/11/2018,TRUE,CAR1,EOF,CAR,CCMT,0.0944,40,0.0957,32.5,143,FALSE,1.01,1.16,2.18,TRUE,2.97,TRUE,0.162,FALSE,1.2,TRUE,0.633,TRUE,-0.0401,FALSE,0.608,4596368,3.726923657,2.000137919,149.38196,10.02008224,13.65121296,329.327469,22.09027331,30.09546409,14.7284199,0.987937089,1.345950988,,,,
11/11/2018,TRUE,MUR1,EOF,MUR,CCMT,0.0933,30,0.1139,686.7,1020,FALSE,2.9,1.53,4.43,TRUE,3.46,TRUE,0.148,FALSE,0.225,TRUE,1.37,TRUE,-0.0504,FALSE,1.345,1871639,1.517601651,0.956471629,1285.192113,8.29136077,6.47587094,2833.334533,18.27913395,14.27670507,148.8095868,0.960038548,0.749826947,,,,
11/11/2018,TRUE,MUR2,EOF,MUR,FBM,0.0924,30,0.1595,2236.7,2565,FALSE,4.25,0.241,4.49,TRUE,4.61,TRUE,0.228,FALSE,0.201,TRUE,0.427,TRUE,-0.0517,FALSE,0.402,868026,0.703831076,0.517840154,1941.48482,3.89743674,4.00159986,4280.197434,8.592289037,8.821927051,265.3563195,0.532689959,0.546926662,,,,
11/11/2018,TRUE,SIM1,EOF,SIM,CCMT,0.0916,40,0.1035,297.5,348,FALSE,1.25,0.819,2.07,TRUE,1.52,TRUE,0.131,FALSE,0.212,TRUE,0.325,TRUE,-0.0472,FALSE,0.3,78164,0.063378576,0.053222038,23.25379,0.16179948,0.11880928,51.26530543,0.356703134,0.261926939,3.587495132,0.024961731,0.018329387,,,,
12/3/2018,TRUE,CAR1,EOF,CAR,CCMT,0.091,40,0.0926,40,33.9,FALSE,4.25,1.25,5.5,TRUE,3.01,TRUE,0.161,FALSE,2.01,TRUE,2.37,TRUE,-0.0399,FALSE,2.345,119869,0.097194701,0.052161736,4.79476,0.6592795,0.36080569,10.5705279,1.453447586,0.795432224,0.47274275,0.065002128,0.035573892,,,,
12/3/2018,TRUE,MUR1,EOF,MUR,CCMT,0.0926,40,0.1122,490,648,FALSE,2.52,1.28,3.8,TRUE,2.28,TRUE,0.211,FALSE,0.286,TRUE,0.724,TRUE,-0.0409,FALSE,0.699,245272,0.198876595,0.125342392,120.18328,0.9320336,0.55922016,264.9560591,2.054761275,1.232856765,13.91575941,0.107918134,0.064750881,,,,
12/3/2018,TRUE,SCH2,EOF,SCH,FBM,0.092,20,0.1746,4130,6032,FALSE,7.84,5.06,12.9,TRUE,18.2,TRUE,0.305,FALSE,1.2,TRUE,0.633,TRUE,-0.0379,FALSE,0.608,1013721,0.821966556,1.081534942,4186.66773,13.0770009,18.4497222,9229.927678,28.82955618,40.67425756,1012.053473,3.161135547,4.459896663,,,,
12/11/2018,FALSE,CAR1,EOF,CAR,CCMT,0.0916,45,0.0928,26.7,31.9,FALSE,0.572,1.67,2.24,TRUE,2.09,TRUE,0.161,FALSE,0.97,FALSE,0.267,FALSE,-0.035,FALSE,0.242,4760333,3.859873202,2.071488302,126.9422133,10.66314592,9.94909597,279.8568035,23.5079715,21.93377698,12.51595722,1.051340407,0.980938147,,,,
12/11/2018,FALSE,MUR1,EOF,MUR,CCMT,0.0917,30,0.1024,356.7,479,FALSE,1.06,4.28,5.34,TRUE,2.03,TRUE,0.039,FALSE,0.258,FALSE,3.88,FALSE,-0.0331,FALSE,3.855,4470902,3.625190679,2.284784041,1594.621713,23.87461668,9.07593106,3515.503029,52.63397993,20.00879761,184.6377641,2.764389702,1.050882228,,,,
12/11/2018,FALSE,MUR2,EOF,MUR,FBM,0.0918,30,0.1134,720,1004,FALSE,1.69,2.21,3.9,TRUE,3.14,TRUE,-0.0236,FALSE,0.221,FALSE,0.944,FALSE,-0.0255,FALSE,0.919,2739316,2.221149743,1.634199688,1972.30752,10.6833324,8.60145224,4348.149159,23.55247461,18.96276161,269.5690737,1.460165816,1.175620682,,,,
1/16/2019,FALSE,CAR1,EOF,CAR,CCMT,0.0927,50,0.0938,22,33.2,FALSE,0.855,0.734,1.59,TRUE,2.37,TRUE,0.359,TRUE,0.945,TRUE,0.241,TRUE,-0.435,FALSE,0.216,932079,0.755767875,0.405599933,20.505738,1.48200561,2.20902723,45.20694999,3.267229568,4.870021431,2.021777728,0.14611939,0.217800601,,,,
1/16/2019,FALSE,MUR1,EOF,MUR,CCMT,0.0919,20,0.1285,1830,2252,FALSE,2.03,1.51,3.54,TRUE,5.51,TRUE,0.0296,TRUE,0.181,TRUE,0.371,TRUE,-0.436,FALSE,0.346,571585,0.463464557,0.292099511,1046.00055,2.0234109,3.14943335,2306.012813,4.46081167,6.943240763,121.1141183,0.234286327,0.364666006,,,,
1/16/2019,FALSE,MUR2,EOF,MUR,FBM,0.0919,35,0.1288,1054.3,1680,FALSE,1.97,0.537,2.51,TRUE,4.1,TRUE,0.267,TRUE,0.12,TRUE,0.37,TRUE,-0.446,FALSE,0.345,127275,0.103199789,0.075928723,134.1842143,0.31946025,0.5218275,295.8225188,0.704282067,1.150420907,18.33989577,0.043662868,0.071321817,,,,
1/21/2019,TRUE,CAR1,EOF,CAR,CCMT,0.0914,40,0.0939,62.5,70.4,FALSE,0.353,1.93,2.28,TRUE,2.11,TRUE,0.368,TRUE,1,TRUE,0.654,TRUE,-0.443,FALSE,0.629,1412468,1.145286975,0.614644173,88.27925,3.22042704,2.98030748,194.6204346,7.099753452,6.57038587,8.703955034,0.31752028,0.293845522,,,,
1/21/2019,TRUE,MUR1,EOF,MUR,CCMT,0.0921,20,0.1145,1120,1780,FALSE,3.18,0.678,3.86,TRUE,5.04,TRUE,0.132,TRUE,0.158,TRUE,0.555,TRUE,-0.438,FALSE,0.53,1929384,1.564423665,0.985981301,2160.91008,7.44742224,9.72409536,4763.942362,16.41858707,21.43774063,250.2070568,0.862320749,1.125931756,,,,
1/21/2019,TRUE,MUR2,EOF,MUR,FBM,0.0923,20,0.1266,1715,2370,FALSE,3.71,0.052,3.76,TRUE,6.25,TRUE,0.17,TRUE,0.181,TRUE,0.335,TRUE,-0.432,FALSE,0.31,1613370,1.308186555,0.962491641,2766.92955,6.0662712,10.0835625,6099.972886,13.37370149,22.23022189,378.1756284,0.829119745,1.378191066,,,,
1/21/2019,TRUE,SCH2,EOF,SCH,FBM,0.0908,20,0.105,710,857,FALSE,1.73,1.24,2.97,TRUE,5.33,TRUE,0.576,TRUE,1.03,TRUE,0.248,TRUE,-0.446,FALSE,0.223,621133,0.503640107,0.662684351,441.00443,1.84476501,3.31063889,972.2383664,4.066968941,7.298634497,106.605084,0.445939577,0.80028887,,,,
1/25/2019,TRUE,CAR1,EOF,CAR,CCMT,0.0929,40,0.093,2.5,14.8,FALSE,NA,NA,NA,FALSE,1.35,TRUE,0.0498,FALSE,0.386,TRUE,0.0035,TRUE,-0.259,FALSE,-0.0215,661290,0.536201049,0.287764427,1.653225,NA,0.8927415,3.644699835,NA,1.968137911,0.163000887,NA,0.088020479,,,,
1/25/2019,TRUE,MUR1,EOF,MUR,CCMT,0.0931,20,0.111,895,1290,FALSE,NA,NA,NA,FALSE,4.22,TRUE,-0.488,FALSE,0.0863,TRUE,0.0035,TRUE,-0.267,FALSE,-0.0215,2214182,1.795349562,1.131522833,1981.69289,NA,9.34384804,4368.840145,NA,20.59944739,229.45589,NA,1.081903749,,,,
1/25/2019,TRUE,MUR2,EOF,MUR,FBM,0.091,20,0.109,900,1610,FALSE,NA,NA,NA,FALSE,4.98,TRUE,-0.524,FALSE,0.0888,TRUE,0.0035,TRUE,-0.26,FALSE,-0.0215,894271,0.725111598,0.53349719,804.8439,NA,4.45346958,1774.358862,NA,9.818119036,110.0036492,NA,0.608686859,,,,
3/6/2019,TRUE,CAR1,EOF,CAR,CCMT,0.0949,41,0.1091,346.3,205,FALSE,NA,NA,NA,FALSE,2.51,FALSE,-0.1,FALSE,0.24,FALSE,0.0035,TRUE,-0.0133,TRUE,-0.0215,954810,0.774199102,0.415491468,330.6902927,NA,2.3965731,729.0398192,NA,5.283485056,32.60464308,NA,0.236291818,,,,
3/6/2019,TRUE,CAR2,EOF,CAR,FBM,0.094,40,0.1078,345,243,FALSE,NA,NA,NA,FALSE,2.21,FALSE,-0.099,FALSE,0.247,FALSE,0.0035,TRUE,-0.0236,TRUE,-0.0215,904735,0.733596238,0.376203199,312.133575,NA,1.99946435,688.1296794,NA,4.408019106,29.40725126,NA,0.188376885,,,,
3/6/2019,TRUE,MUR1,EOF,MUR,CCMT,0.0921,40,0.2208,3217.5,4005,FALSE,NA,NA,NA,FALSE,9.97,FALSE,-0.138,FALSE,0.0523,FALSE,0.0035,TRUE,-0.023,TRUE,-0.0215,1258372,1.020339619,0.643071189,4048.81191,NA,12.54596884,8926.010737,NA,27.6588429,468.8030849,NA,1.452670321,,,,
3/6/2019,TRUE,MUR2,EOF,MUR,FBM,0.0937,40,0.1785,2120,2895,FALSE,NA,NA,NA,FALSE,6.7,FALSE,-0.126,FALSE,0.0685,FALSE,0.0035,TRUE,-0.0232,TRUE,-0.0215,928919,0.753205617,0.554167223,1969.30828,NA,6.2237573,4341.537034,NA,13.72089534,269.1591466,NA,0.850644473,,,,
3/6/2019,TRUE,SIM1,EOF,SIM,CCMT,0.0939,41,0.1001,151.2,178,FALSE,NA,NA,NA,FALSE,8.739,FALSE,-0.0826,FALSE,0.0532,FALSE,0.0035,TRUE,-0.0231,TRUE,-0.0215,,,,,NA,,,NA,,,NA,,,,,
3/12/2019,TRUE,HB,INST,,,0.0925,40,0.0979,135,246,TRUE,1.39,0.809,2.2,TRUE,1.39,TRUE,-0.0746,FALSE,0.154,FALSE,-0.201,TRUE,-0.0204,TRUE,-0.2025,,,,,,,,,,,,,8.87,83.5,603.8,13.1
3/12/2019,TRUE,PB,INST,,,0.0941,41,0.1037,234.1,367,TRUE,1.25,0.917,2.16,TRUE,1.82,TRUE,0.365,FALSE,0.107,FALSE,-0.198,TRUE,-0.015,TRUE,-0.1995,,,,,,,,,,,,,8.53,92.3,444.7,19.5
3/16/2019,TRUE,MUR1,EOF,MUR,CCMT,0.0942,30,0.2518,5253.3,7905,TRUE,8.39,3.98,12.4,TRUE,17,TRUE,-0.0571,FALSE,0.198,FALSE,0.133,TRUE,-0.0172,TRUE,0.108,570675,0.462726692,0.291634469,2997.946,7.07637,9.701475,6609.271752,15.6005653,21.38787179,347.1256172,0.819357421,1.123312594,,,,
3/16/2019,TRUE,MUR2,EOF,MUR,FBM,0.0922,20,0.2203,6405,10320,TRUE,9.84,4.51,14.3,TRUE,21.2,TRUE,-0.00707,FALSE,0.182,FALSE,0.0652,TRUE,-0.0166,TRUE,0.0402,727044,0.589517089,0.433734216,4656.71682,10.3967292,15.4133328,10266.1979,22.92062919,33.98023349,636.4660819,1.42099375,2.106648078,,,,
3/16/2019,TRUE,SCH2,EOF,SCH,FBM,0.0934,30,0.4157,10743.3,7845,TRUE,9.27,8.45,17.7,TRUE,27.5,TRUE,-0.0689,FALSE,0.468,FALSE,0.518,TRUE,-0.0177,TRUE,0.493,856007,0.694085578,0.913270497,9196.368537,15.1513239,23.5401925,20274.31408,33.40260867,51.89670839,2223.060754,3.66256674,5.690428551,,,,
3/16/2019,TRUE,SIM1,EOF,SIM,CCMT,0.0934,40,0.1376,1105,1377,TRUE,2.34,2.17,4.51,TRUE,4.61,TRUE,0.0113,FALSE,0.0503,FALSE,0.121,TRUE,-0.0166,TRUE,0.096,146494,0.118783342,0.099748083,161.87587,0.66068794,0.67533734,356.871543,1.456552633,1.4888487,24.97351596,0.101928106,0.104188153,,,,
3/26/2019,TRUE,CAR2,EOF,CAR,FBM,0.0899,24,0.2919,8416.7,8100,TRUE,9.7,9.1,18.8,TRUE,24.1,TRUE,0.293,FALSE,1.23,FALSE,2.49,TRUE,-0.0124,TRUE,2.465,,,,,,,,,,,,,,,,
3/26/2019,TRUE,HB,INST,,,0.0912,50,0.0964,104,179,TRUE,1.8,0.412,2.22,TRUE,1.29,TRUE,-0.00477,FALSE,0.14,FALSE,1.22,TRUE,-0.0148,TRUE,1.2185,,,,,,,,,,,,,8.52,81.5,209.3,13.8
3/26/2019,TRUE,MUR1,EOF,MUR,CCMT,0.0928,24,0.1315,1612.5,2085,TRUE,2.63,2.84,5.47,TRUE,5.83,TRUE,0.0817,FALSE,0.459,FALSE,0.524,TRUE,-0.0162,TRUE,0.499,477748,0.387377669,0.24414559,770.36865,2.61328156,2.78527084,1698.354726,5.761240527,6.140408094,89.19930283,0.302586162,0.322500425,,,,
3/26/2019,TRUE,MUR2,EOF,MUR,FBM,0.0913,30,0.1731,2726.7,3405,TRUE,3.05,6.09,9.15,TRUE,6.99,TRUE,0.0689,FALSE,0.372,FALSE,0.646,TRUE,-0.0173,TRUE,0.621,243758,0.197648982,0.145419239,664.6468133,2.2303857,1.70386842,1465.280365,4.917108314,3.756348319,90.84193209,0.304842425,0.232879623,,,,
3/26/2019,TRUE,PB,INST,,,0.0944,50,0.1078,268,472,TRUE,1.92,1.26,3.17,TRUE,2.56,TRUE,0.371,FALSE,0.153,FALSE,1.02,TRUE,-0.0145,TRUE,1.0185,,,,,,,,,,,,,7.98,77.3,1457.7,14.4
3/26/2019,TRUE,SCH2,EOF,SCH,FBM,0.0914,32,0.1346,1350,1845,TRUE,2.9,2.03,4.93,TRUE,10.7,TRUE,4.42,FALSE,0.72,FALSE,0.493,TRUE,-0.0164,TRUE,0.468,,,,,,,,,,,,,,,,
3/26/2019,TRUE,SIM1,EOF,SIM,CCMT,0.0908,30,0.1029,403.3,340,TRUE,2.53,1.03,3.55,TRUE,2.23,TRUE,0.289,FALSE,0.347,FALSE,2.79,TRUE,-0.0161,TRUE,2.765,151764,0.123056475,0.103336438,61.21148,0.5387622,0.33843372,134.9468288,1.187755146,0.746110979,9.443444983,0.083117925,0.052212105,,,,
4/5/2019,TRUE,HB,INST,,,0.0914,55,0.0973,107.3,57.6,TRUE,1.32,0.216,1.53,TRUE,0.846,FALSE,0.325,FALSE,0.496,TRUE,0.823,TRUE,-0.0192,TRUE,0.8215,,,,,,,,,,,,,8.94,100.2,68,21
4/5/2019,TRUE,PB,INST,,,0.0906,50,0.113,448,698,TRUE,3.28,0.529,3.81,TRUE,3.04,FALSE,0.132,FALSE,0.366,TRUE,2.23,TRUE,-0.0129,TRUE,2.2285,,,,,,,,,,,,,7.93,81.7,716.9,16.9
4/6/2019,TRUE,CAR1,EOF,CAR,CCMT,0.0916,35,0.1391,1357.1,1176,TRUE,4.47,4.45,8.92,TRUE,8.444,FALSE,-0.000913,FALSE,0.809,TRUE,2.09,TRUE,-0.0245,TRUE,2.065,157406,0.12763124,0.068496193,213.6224286,1.40406152,1.329136264,470.952006,3.095394027,2.930213808,21.06225429,0.138434438,0.131047129,,,,
4/6/2019,TRUE,CAR2,EOF,CAR,FBM,0.0917,40,0.1932,2537.5,2130,TRUE,6.43,2.43,8.86,TRUE,9.92,FALSE,0.547,FALSE,0.963,TRUE,4.29,TRUE,0.0457,TRUE,4.265,163006,0.132171949,0.067780487,413.627725,1.44423316,1.61701952,911.8836825,3.183956425,3.564881234,38.96938814,0.136066514,0.152345352,,,,
4/6/2019,TRUE,MUR1,EOF,MUR,CCMT,0.0892,30,0.129,1326.7,1352,TRUE,2.86,0.561,3.42,TRUE,5.96,FALSE,-0.0031,FALSE,0.201,TRUE,0.43,TRUE,-0.0324,TRUE,0.405,1312552,1.064270985,0.670759024,1741.318987,4.48892784,7.82280992,3838.911838,9.896290316,17.24616675,201.6235209,0.519763147,0.905786069,,,,
4/6/2019,TRUE,MUR2,EOF,MUR,FBM,0.0891,35,0.187,2797.1,3105,TRUE,5.31,-0.56,4.75,TRUE,7.46,FALSE,-0.00836,FALSE,0.134,TRUE,1.39,TRUE,-0.0105,TRUE,1.365,981228,0.795619899,0.585373317,2744.634891,4.660833,7.31996088,6050.822082,10.27527243,16.13758576,375.1284614,0.637028669,1.000470289,,,,
4/6/2019,TRUE,SCH2,EOF,SCH,FBM,0.0911,30,0.1191,933.3,674,TRUE,2.17,8.01,10.2,TRUE,8.12,FALSE,3.3,FALSE,1.46,TRUE,0.858,TRUE,-0.0223,TRUE,0.833,511082,0.414406243,0.545271373,477.0098667,5.2130364,4.14998584,1051.615952,11.49266005,9.149058783,115.3087667,1.260160093,1.00318627,,,,
4/6/2019,TRUE,SIM1,EOF,SIM,CCMT,0.0902,45,0.137,1040,986,TRUE,3.23,0.938,4.17,TRUE,3.52,FALSE,0.11,FALSE,0.112,TRUE,1.65,TRUE,-0.0181,TRUE,1.625,563390,0.456819715,0.383613476,585.9256,2.3493363,1.9831328,1291.731578,5.179346807,4.372014571,90.39409222,0.362445543,0.305949235,,,,
4/8/2019,TRUE,HB,INST,,,0.0908,39,0.0978,179.5,233,TRUE,0.608,0.387,0.994,TRUE,1.16,TRUE,-0.0335,FALSE,0.116,TRUE,0.0511,TRUE,-0.0259,TRUE,0.0496,,,,,,,,,,,,,8.99,96.4,213.9,18.5
4/8/2019,TRUE,PB,INST,,,0.0913,35,0.1398,1385.7,2280,TRUE,3.61,2.27,5.88,TRUE,3.81,TRUE,0.0185,FALSE,0.104,TRUE,0.942,TRUE,-0.0179,TRUE,0.9405,,,,,,,,,,,,,8.84,93.8,2301,17.9
4/10/2019,TRUE,CAR2,EOF,CAR,FBM,0.0902,20,0.1557,3275,4020,TRUE,5.6,3.86,9.47,TRUE,13.9,TRUE,0.00877,FALSE,0.26,TRUE,0.985,TRUE,-0.0106,TRUE,0.96,3285448,2.663975964,1.36614152,10759.8422,31.11319256,45.6677272,23721.14811,68.59214432,100.6790714,1013.724278,2.931288219,4.302524418,,,,
4/10/2019,TRUE,MUR1,EOF,MUR,CCMT,0.0897,21,0.1821,4400,6170,TRUE,5.66,3.92,9.59,TRUE,11.1,TRUE,0.0172,FALSE,0.128,TRUE,0.159,TRUE,0.121,TRUE,0.038,,,,,,,,,,,,,,,,
4/10/2019,TRUE,MUR2,EOF,MUR,FBM,0.0911,20,0.1967,5280,9780,TRUE,7.98,4.01,12,TRUE,9.56,TRUE,-0.0319,FALSE,0.15,TRUE,0.364,TRUE,-0.0236,TRUE,0.339,,,,,,,,,,,,,,,,
4/10/2019,TRUE,SCH2,EOF,SCH,FBM,0.0906,45,0.1177,602.2,919,TRUE,2.57,5.49,8.06,TRUE,3.75,TRUE,2.54,FALSE,0.453,TRUE,1.25,TRUE,0.0131,TRUE,1.225,1190294,0.965139185,1.269919981,716.8214978,9.59376964,4.4636025,1580.304674,21.15042455,9.840458072,173.2790213,2.319125499,1.078997596,,,,
4/10/2019,TRUE,SIM1,EOF,SIM,CCMT,0.0923,40,0.1142,547.5,826,TRUE,1.51,1.08,2.59,TRUE,2.51,TRUE,0.606,FALSE,2.15,TRUE,0.024,TRUE,-0.0401,TRUE,-0.001,4339433,3.518590222,2.954729368,2375.839568,11.23913147,10.89197683,5237.775911,24.77778924,24.01245212,366.5343534,1.733925069,1.680367538,,,,
4/26/2019,TRUE,HB,INST,,,0.0905,50,0.0953,96,126,TRUE,1.25,0.321,1.57,TRUE,1.69,FALSE,0.174,TRUE,0.542,TRUE,0.647,TRUE,-0.0117,TRUE,0.6455,,,,,,,,,,,,,8.47,90.2,173.7,18.5
4/27/2019,TRUE,CAR1,EOF,CAR,CCMT,0.0894,50,0.0942,96,72,TRUE,13.4,3.46,16.8,TRUE,1.2,FALSE,2.61,TRUE,0.0798,TRUE,11.3,TRUE,0.169,TRUE,11.131,1419139,1.150696095,0.6175471,136.237344,23.8415352,1.7029668,300.3488486,52.5610485,3.754360607,13.4324172,2.35067301,0.167905215,,,,
4/27/2019,TRUE,MUR1,EOF,MUR,CCMT,0.0896,50,0.1877,1962,2430,TRUE,4.53,1.3,5.83,TRUE,7.55,FALSE,0.1,TRUE,0.153,TRUE,1.13,TRUE,-0.0127,TRUE,1.105,195761,0.158731046,0.100040575,384.083082,1.14128663,1.47799555,846.7495626,2.516080504,3.25838899,44.47214089,0.132147085,0.171133876,,,,
4/27/2019,TRUE,MUR2,EOF,MUR,FBM,0.0914,50,0.1932,2036,3015,TRUE,4.64,-0.436,4.2,TRUE,5.44,FALSE,0.0163,TRUE,0.147,TRUE,0.687,TRUE,-0.019,TRUE,0.662,40259,0.032643648,0.024017399,81.967324,0.1690878,0.21900896,180.7051625,0.372770964,0.482827153,11.20304789,0.023110413,0.029933487,,,,
4/27/2019,TRUE,SCH2,EOF,SCH,FBM,0.0904,50,0.1197,586,472.5,TRUE,2.28,0.999,3.28,TRUE,3.56,FALSE,0.662,TRUE,0.466,TRUE,1.25,TRUE,-0.0116,TRUE,1.225,854956,0.693233384,0.912149189,501.004216,2.80425568,3.04364336,1104.513895,6.182262072,6.710016151,121.1089797,0.677879613,0.735747385,,,,
4/27/2019,TRUE,SIM1,EOF,SIM,CCMT,0.0905,50,0.1124,438,508.5,TRUE,2.9,0.657,3.56,TRUE,1.51,FALSE,0.177,TRUE,0.0692,TRUE,1.8,TRUE,-0.00949,TRUE,1.775,124262,0.100756725,0.084610266,54.426756,0.44237272,0.18763562,119.9892263,0.975254899,0.413661488,8.396726821,0.068247369,0.02894762,,,,
5/7/2019,TRUE,ARR1,EOF,ARR,CCMT,0.0912,41,0.1222,756.1,811.5,TRUE,9.33,3.78,13.1,TRUE,3.64,TRUE,5.21,TRUE,0.096,TRUE,8.62,TRUE,0.24,TRUE,8.38,601610,0.487810058,0.402317574,454.8758537,7.881091,2.1898604,1002.819307,17.37465322,4.827766238,68.92228914,1.194134242,0.33180524,,,,
5/7/2019,TRUE,CAR1,EOF,CAR,CCMT,0.0928,40,0.0981,132.5,77.4,TRUE,1.9,0.677,2.58,TRUE,1.28,TRUE,0.135,TRUE,0.185,TRUE,1.43,TRUE,-0.0116,TRUE,1.405,2274674,1.844398956,0.989838438,301.394305,5.86865892,2.91158272,664.4538848,12.93804546,6.418875265,29.71618447,0.578624573,0.287069556,,,,
5/7/2019,TRUE,MUR1,EOF,MUR,CCMT,0.0923,40,0.1308,962.5,1014,TRUE,5.43,0.947,6.38,TRUE,4.43,TRUE,0.018,TRUE,0.269,TRUE,3.64,TRUE,-0.0123,TRUE,3.615,1351920,1.096192174,0.69087742,1301.223,8.6252496,5.9890056,2868.676226,19.01522527,13.20336175,150.6657682,0.998698806,0.693453873,,,,
